viento,v_viento,p_ola,m_ola,presion,temperatura,clase
0.263694,0.420233,0.587543,0.59199,0.297447,0.108911,2
0.544261,0.684825,0.488581,0.59199,0.418868,0.089109,3
0.097069,0.108949,0.488581,0.59199,0.432704,0.138614,2
0.087238,0.085603,0.544637,0.59199,0.481761,0.049505,1
0.62465,0.626459,0.544637,0.59199,0.493082,0.049505,3
0.420601,0.315175,0.635294,0.59199,0.578616,0.138614,2
0.450323,0.451362,0.635294,0.59199,0.584906,0.188119,2
0.68128,0.692607,0.587543,0.593242,0.267925,0.425743,3
0.331377,0.533074,0.587543,0.593242,0.369811,0.435644,3
0.351952,0.29572,0.689273,0.593242,0.378616,0.287129,2
0.302391,0.490272,0.544637,0.593242,0.384906,0.039604,3
0.295614,0.18677,0.689273,0.593242,0.516038,0.079208,2
0.280208,0.128405,0.635294,0.593242,0.525346,0.039604,2
0.512361,0.560311,0.587543,0.593242,0.532075,0.178218,2
0.263077,0.357977,0.635294,0.593242,0.645283,0.386139,2
0.127966,0.163424,0.544637,0.593242,0.681761,0.851485,1
0.629069,0.529183,0.544637,0.593242,0.716981,0.356436,3
0.671478,0.692607,0.488581,0.594493,0.194969,0.069307,3
0.336456,0.357977,0.587543,0.594493,0.313208,0.168317,2
0.351952,0.385214,0.587543,0.594493,0.374843,0.089109,2
0.122689,0.159533,0.635294,0.594493,0.408805,0.554455,1
0.31309,0.202335,0.635294,0.594493,0.464151,0.841584,2
0.735258,0.622568,0.689273,0.595745,0.417384,0.049505,3
0.554391,0.657588,0.635294,0.595745,0.441258,0.069307,3
0.190637,0.194553,0.689273,0.595745,0.498113,0.613861,2
0.352689,0.311284,0.750865,0.595745,0.593711,0.108911,2
0.359927,0.311284,0.689273,0.595745,0.610063,0.336634,2
0.445047,0.498054,0.635294,0.595745,0.625157,0.29703,3
0.505554,0.381323,0.587543,0.596996,0.357233,0.049505,2
0.287164,0.182879,0.587543,0.596996,0.436478,0.09901,3
0.663275,0.494163,0.689273,0.596996,0.680503,0.049505,3
0.253504,0.124514,0.544637,0.598248,0.314465,0.029703,3
0.268852,0.194553,0.488581,0.598248,0.368553,0.079208,2
0.209623,0.346304,0.635294,0.598248,0.457862,0.207921,2
0.274076,0.202335,0.635294,0.598248,0.459119,0.118812,2
0.056594,0.194553,0.689273,0.598248,0.638994,0.069307,2
0.333249,0.354086,0.544637,0.598248,0.675472,0.366337,2
0.839601,0.649805,0.689273,0.599499,0.457862,0.138614,3
0.205656,0.346304,0.488581,0.599499,0.52327,0.19802,2
0.4595,0.389105,0.587543,0.599499,0.602516,0.386139,3
0.271041,0.303502,0.587543,0.599499,0.728302,0.019802,3
0.077785,0.175097,0.821453,0.599499,0.76478,0.693069,1
0.186786,0.280156,0.544637,0.600751,0.392453,0.188119,2
0.526025,0.474708,0.821453,0.600751,0.623509,0.079208,3
0.031817,0.229572,0.689273,0.600751,0.650314,0.069307,2
0.372259,0.350195,0.689273,0.600751,0.708176,0.059406,2
0.078425,0.054475,0.488581,0.600751,0.966038,0.19802,1
0.505554,0.51751,0.635294,0.602003,0.396226,0.415842,3
0.291153,0.291829,0.544637,0.602003,0.442767,0.138614,2
0.868608,0.88716,0.544637,0.602003,0.525786,0.029703,3
0.712821,0.731518,0.488581,0.602003,0.582692,0.039604,3
0.063731,0.097276,0.689273,0.602003,0.935849,0.178218,1
0.538061,0.536965,0.635294,0.603254,0.250314,0.445545,3
0.185168,0.175097,0.544637,0.603254,0.281723,0.09901,2
0.388634,0.322957,0.544637,0.603254,0.334591,0.049505,3
0.196891,0.171206,0.587543,0.603254,0.416352,0.534653,2
0.351109,0.486381,0.750865,0.603254,0.554717,0.049505,2
0.493002,0.338521,0.635294,0.603254,0.594969,0.257426,2
0.290135,0.361868,0.689273,0.603254,0.620126,0.039604,2
0.560915,0.583658,0.587543,0.603254,0.638994,0.376238,3
0.265424,0.287938,0.425606,0.603254,0.662893,0.336634,2
0.316873,0.389105,0.544637,0.604506,0.412579,0.653465,3
0.322407,0.459144,0.587543,0.604506,0.499371,0.039604,3
0.302538,0.140078,0.488581,0.604506,0.742138,0.039604,2
0.227151,0.214008,0.689273,0.604506,0.949686,0.178218,0
0.792376,0.793774,0.750865,0.605757,0.396226,0.217822,3
0.300945,0.206226,0.587543,0.605757,0.412579,0.29703,2
0.547151,0.264591,0.635294,0.607009,0.520516,0.049505,2
0.70406,0.677043,0.587543,0.607009,0.601258,0.039604,3
0.819465,0.7393,0.425606,0.607009,0.861635,0.168317,3
0.15713,0.175097,0.488581,0.607009,0.958491,0.188119,1
0.600824,0.564202,0.587543,0.60826,0,0.19802,3
0.26877,0.626459,0.587543,0.60826,0.196226,0.19802,3
0.571949,0.59144,0.587543,0.60826,0.357233,0.267327,3
0.295989,0.361868,0.587543,0.60826,0.374843,0.079208,2
0.213242,0.287938,0.635294,0.60826,0.377358,0.039604,2
0.259461,0.315175,0.821453,0.60826,0.403774,0.544554,2
0.898833,0.708171,0.635294,0.60826,0.656579,0.079208,3
0.717614,0.560311,0.544637,0.609512,0.354717,0.138614,3
0.718527,0.677043,0.903806,0.609512,0.362264,0.633663,3
0.082076,0.062257,0.544637,0.609512,0.576101,0.089109,2
0.503624,0.389105,0.635294,0.609512,0.616981,0.069307,2
0.492821,0.548638,0.544637,0.609512,0.663245,0.069307,2
0.015867,0.233463,0.635294,0.609512,0.70566,0.267327,2
0.411394,0.404669,0.635294,0.610763,0.437736,0.059406,3
0.337686,0.198444,0.587543,0.610763,0.543396,0.742574,2
0.219434,0.202335,0.544637,0.610763,0.545912,0.237624,1
0.723375,0.785992,0.587543,0.610763,0.630189,0.227723,3
0.228122,0.22179,0.689273,0.610763,0.643937,0.079208,2
0.276545,0.194553,0.587543,0.612015,0.405031,0.029703,2
0.486368,0.544747,0.587543,0.612015,0.407547,0.346535,3
0.485298,0.455253,0.689273,0.612015,0.408805,0.069307,3
0.190521,0.284047,0.544637,0.612015,0.540881,0.09901,2
0.330571,0.451362,0.750865,0.612015,0.593711,0.118812,2
0.394375,0.540856,0.821453,0.612015,0.593748,0.09901,3
0.216087,0.264591,0.587543,0.612015,0.597484,0.029703,2
0.768525,0.708171,0.587543,0.612015,0.607321,0.079208,3
0.301362,0.29572,0.544637,0.612015,0.661635,0.19802,2
0.127795,0.128405,0.689273,0.612015,0.792453,0.29703,1
0.038884,0.089494,0.488581,0.612015,0.973585,0.207921,1
0.790822,0.626459,0.635294,0.613267,0.262893,0.257426,3
0.472306,0.618677,0.587543,0.613267,0.345912,0.643564,2
0.247287,0.280156,0.544637,0.613267,0.396226,0.138614,2
0.274857,0.311284,0.587543,0.613267,0.616138,0.069307,2
0.381293,0.33463,0.689273,0.613267,0.666314,0.39604,1
0.166182,0.124514,0.587543,0.614518,0.198742,0.247525,2
0.818718,0.785992,0.689273,0.614518,0.32956,0.059406,3
0.373591,0.319066,0.903806,0.614518,0.379874,0.207921,2
0.560397,0.459144,0.587543,0.614518,0.420226,0.069307,3
0.193884,0.042802,0.488581,0.614518,0.627673,0.049505,2
0.833029,0.809339,0.544637,0.61577,0.339623,0.267327,3
0.578868,0.455253,0.587543,0.61577,0.352201,0.049505,3
0.131554,0.116732,0.587543,0.61577,0.359748,0.148515,2
0.236247,0.350195,0.635294,0.61577,0.374843,0.079208,2
0.592353,0.638132,0.689273,0.61577,0.405031,0.386139,3
0.435602,0.326848,0.689273,0.617021,0.367296,0.544554,1
0.368737,0.206226,0.635294,0.617021,0.437736,0.425743,1
0.542728,0.599222,0.544637,0.617021,0.522013,0.09901,3
0.362901,0.322957,0.689273,0.617021,0.542138,0.029703,2
0.098615,0.07393,0.488581,0.617021,0.710692,0.475248,1
0.098615,0.178988,0.689273,0.617021,0.83878,0.267327,0
0.298006,0.284047,0.544637,0.618273,0.207547,0.207921,3
0.086495,0.206226,0.689273,0.618273,0.319497,0.168317,2
0.30507,0.2607,0.821453,0.618273,0.415094,0.534653,2
0.732455,0.63035,0.587543,0.618273,0.430189,0.237624,3
0.414915,0.544747,0.587543,0.618273,0.506918,0.089109,3
0.188351,0.035019,0.635294,0.618273,0.569811,0.09901,2
0.082076,0.116732,0.635294,0.618273,0.849019,0.336634,0
0.451394,0.55642,0.635294,0.619524,0.334591,0.762376,3
0.306618,0.159533,0.544637,0.619524,0.348428,0.09901,2
0.163294,0.381323,0.544637,0.619524,0.350943,0.227723,2
0.438491,0.342412,0.635294,0.619524,0.398742,0.138614,3
0.581562,0.509728,0.750865,0.619524,0.490566,0.386139,3
0.382303,0.486381,0.821453,0.619524,0.602516,0.019802,2
0.561909,0.51751,0.635294,0.620776,0.315723,0.138614,3
0.708376,0.40856,0.587543,0.620776,0.408805,0.732673,3
0.049905,0.264591,0.587543,0.620776,0.474214,0.069307,2
0.620104,0.51751,0.750865,0.620776,0.478214,0.069307,3
0.538296,0.599222,0.750865,0.620776,0.573585,0.376238,3
0.163831,0.210117,0.689273,0.620776,0.576101,0.50495,2
0.294209,0.29572,0.544637,0.620776,0.58239,0.089109,1
0.163831,0.210117,0.689273,0.620776,0.626428,0.178218,2
0.381137,0.44358,0.587543,0.622028,0.299371,0.049505,3
0.598515,0.525292,0.587543,0.622028,0.376101,0.049505,3
0.157827,0.214008,0.544637,0.622028,0.532075,0.475248,2
0.16649,0.178988,0.587543,0.622028,0.602516,0.039604,2
0.189826,0.280156,0.587543,0.623279,0.330818,0.029703,2
0.372856,0.361868,0.587543,0.623279,0.333333,0.168317,3
0.671833,0.525292,0.689273,0.623279,0.333333,0.019802,3
0.548522,0.455253,0.587543,0.623279,0.388679,0.792079,3
0.307847,0.346304,0.544637,0.623279,0.410063,0.207921,2
0.455995,0.357977,0.689273,0.623279,0.593711,0.118812,2
0.210429,0.14786,0.488581,0.623279,0.671182,0.049505,2
0.563825,0.595331,0.635294,0.624531,0.295597,0.485149,2
0.512521,0.478599,0.689273,0.624531,0.308176,0.079208,2
0.666043,0.634241,0.587543,0.624531,0.328302,0.049505,3
0.255793,0.190661,0.488581,0.624531,0.445283,0.138614,2
0.060203,0.143969,0.635294,0.624531,0.47673,0.128713,2
0.425444,0.350195,0.635294,0.624531,0.553459,0.09901,3
0.562597,0.533074,0.544637,0.624531,0.606289,0.178218,3
0.3301,0.365759,0.635294,0.624531,0.689031,0.079208,2
0.259603,0.229572,0.635294,0.625782,0.32327,0.148515,2
0.297658,0.400778,0.587543,0.625782,0.397484,0.09901,2
0.525474,0.59144,0.821453,0.625782,0.421384,0.445545,3
0.175111,0.120623,0.821453,0.625782,0.622642,0.524752,2
0.628453,0.607004,0.587543,0.627034,0.286792,0.138614,3
0.452905,0.198444,0.544637,0.627034,0.377358,0.039604,2
0.746924,0.723735,0.689273,0.627034,0.475195,0.049505,3
0.734335,0.77821,0.587543,0.628285,0.194969,0.158416,3
0.236059,0.357977,0.750865,0.628285,0.588679,0.108911,2
0.558482,0.544747,0.689273,0.628285,0.610063,0.534653,3
0.446613,0.330739,0.635294,0.628285,0.625157,0.029703,3
0.113856,0.182879,0.587543,0.628285,0.65283,0.514851,1
0.185959,0.284047,0.750865,0.628285,0.774843,0.287129,1
0.247018,0.202335,0.635294,0.629537,0.348428,0.19802,2
0.59471,0.463035,0.821453,0.629537,0.510692,0.019802,3
0.452905,0.521401,0.544637,0.629537,0.554717,0.089109,3
0.644585,0.603113,0.544637,0.629537,0.856604,0.168317,3
0.23987,0.252918,0.544637,0.630788,0.420126,0.346535,2
0.115688,0.120623,0.750865,0.630788,0.666667,0.09901,1
0.120238,0.2607,0.635294,0.630788,0.779874,0.019802,2
0.29247,0.346304,0.635294,0.630788,0.794969,0.188119,2
0.374483,0.474708,0.587543,0.630788,0.885535,0.19802,2
0.798058,0.708171,0.544637,0.63204,0.266667,0.069307,3
0.912678,0.661479,0.689273,0.63204,0.381132,0.079208,3
0.164188,0.214008,0.488581,0.63204,0.527044,0.207921,2
0.233611,0.280156,0.587543,0.63204,0.549686,0.178218,2
0.082076,0.474708,0.587543,0.633292,0.227673,0.079208,3
0.438033,0.404669,0.587543,0.633292,0.314465,0.069307,3
0.217953,0.377432,0.750865,0.633292,0.469182,0.524752,2
0.296588,0.315175,0.750865,0.633292,0.549686,0.029703,2
0.332448,0.350195,0.544637,0.633292,0.561006,0.09901,3
0.296762,0.291829,0.544637,0.633292,0.615094,0.029703,2
0.511083,0.529183,1,0.633292,0.774843,0.138614,3
0.207649,0.315175,0.635294,0.633292,0.779874,0.336634,2
0.34083,0.428016,0.821453,0.634543,0.291824,0.316832,3
0.324673,0.40856,0.587543,0.634543,0.295597,0.29703,2
0.244618,0.233463,0.635294,0.634543,0.36478,0.19802,2
0.012089,0.264591,0.750865,0.634543,0.480503,0.425743,2
0.217716,0.155642,0.587543,0.634543,0.566516,0.059406,2
0.451772,0.708171,0.689273,0.634543,0.793711,0.217822,3
0.490826,0.587549,0.635294,0.635795,0.368553,0.217822,3
0.629731,1,0.488581,0.635795,0.401258,0.138614,3
0.197003,0.357977,0.635294,0.635795,0.627673,0.108911,3
0.32699,0.256809,0.488581,0.635795,0.649019,0.049505,2
0.689281,0.610895,0.635294,0.635795,0.653711,0.059406,3
0.598689,0.731518,0.635294,0.637046,0.259119,0.029703,3
0.28084,0.505837,0.587543,0.637046,0.398742,0.227723,3
0.330571,0.350195,0.587543,0.638298,0.411321,0.475248,3
0.294285,0.264591,0.544637,0.638298,0.418868,0.069307,2
0.195919,0.307393,0.689273,0.638298,0.58239,0.089109,1
0.560397,0.51751,0.635294,0.638298,0.615094,0.188119,3
0.411105,0.412451,0.587543,0.638298,0.679245,0.089109,2
0.799812,0.809339,0.488581,0.639549,0.656604,0.168317,3
0.604382,0.513619,0.544637,0.640801,0.590138,0.079208,3
0.611058,0.789883,0.587543,0.642053,0.352201,0.089109,3
0.644828,0.587549,0.689273,0.643304,0.191195,0.247525,3
0.228412,0.233463,0.544637,0.643304,0.23522,0.247525,2
0.301337,0.206226,0.635294,0.643304,0.639836,0.039604,3
0.577079,0.669261,0.635294,0.643304,0.645283,0.227723,3
0.226209,0.276265,0.635294,0.643304,0.691824,0.049505,3
0.494928,0.412451,0.635294,0.644556,0.330818,0.247525,3
0.421095,0.287938,0.689273,0.644556,0.649497,0.39604,2
0.222665,0.093385,0.635294,0.644556,0.795761,0.39604,1
0.6427,0.59144,0.689273,0.645807,0.247799,0.138614,3
0.361653,0.303502,0.635294,0.645807,0.283019,0.138614,3
0.632704,0.59144,0.635294,0.645807,0.43522,0.029703,3
0.17036,0.128405,0.587543,0.645807,0.563987,0.059406,2
0.64756,0.735409,0.544637,0.647059,0.250314,0.722772,3
0.365648,0.392996,0.488581,0.647059,0.489308,0.069307,2
0.167543,0.171206,0.587543,0.647059,0.792692,0.386139,1
0.48301,0.583658,0.689273,0.64831,0.403774,0.386139,3
0.513738,0.44358,0.544637,0.64831,0.489308,0.039604,3
0.335199,0.307393,0.750865,0.64831,0.660377,0.09901,2
0.162756,0.190661,0.635294,0.64831,0.715723,0.09901,2
0.70041,0.599222,0.689273,0.649562,0.299371,0.425743,3
0.474989,0.451362,0.635294,0.649562,0.394969,0.059406,3
0.607208,0.540856,0.821453,0.649562,0.421384,0.059406,3
0.140652,0.054475,0.635294,0.649562,0.513208,0.475248,2
0.377068,0.237354,0.488581,0.649562,0.574843,0.108911,3
0.38445,0.571984,0.635294,0.649562,0.597484,0.09901,3
0.642746,0.490272,0.635294,0.650814,0.383648,0.722772,3
0.646846,0.583658,0.689273,0.650814,0.572327,0.544554,3
0.4323,0.412451,0.750865,0.650814,0.581132,0.029703,2
0.095044,0.066148,0.750865,0.650814,0.793711,0.693069,1
0.309763,0.284047,0.488581,0.652065,0.366642,0.069307,3
0.25637,0.214008,0.689273,0.652065,0.413836,0.188119,2
0.743212,0.688716,0.635294,0.653317,0.378616,0.029703,3
0.348568,0.276265,0.587543,0.653317,0.513057,0.069307,3
0.31309,0.322957,0.635294,0.653317,0.937107,0.188119,2
0.589834,0.463035,0.750865,0.654568,0.485535,0.029703,3
0.287164,0.579767,0.689273,0.65582,0.301887,0.128713,3
0.539552,0.420233,0.689273,0.65582,0.622642,0.09901,3
0.202486,0.256809,0.821453,0.65582,0.784906,0.29703,1
0.703848,0.743191,0.689273,0.65582,0.846541,0.158416,3
0.572677,0.509728,0.750865,0.657071,0.303145,0.029703,3
0.476177,0.478599,0.821453,0.657071,0.437736,0.386139,3
0.221836,0.237354,0.689273,0.657071,0.498113,0.465347,2
0.182131,0.178988,0.544637,0.658323,0.56478,0.178218,2
0.695125,0.836576,0.635294,0.660826,0.586164,0.247525,3
0.173048,0.233463,0.544637,0.662078,0.405031,0.029703,3
0.260709,0.214008,0.689273,0.662078,0.625987,0.079208,2
0.489567,0.478599,0.689273,0.663329,0.226415,0.455446,3
0.770182,0.470817,0.544637,0.663329,0.369811,0.742574,3
0.344505,0.404669,0.750865,0.663329,0.553459,0.425743,3
0.249751,0.2607,0.821453,0.663329,0.803774,0.148515,2
0.688416,0.634241,0.689273,0.664581,0.267925,0.158416,3
0.23839,0.319066,0.750865,0.665832,0.206289,0.19802,2
0.321948,0.178988,0.750865,0.665832,0.776101,0.188119,2
0.681444,0.770428,0.635294,0.667084,0.481761,0.217822,3
0.418051,0.552529,0.635294,0.667084,0.675472,0.544554,3
0.070082,0.128405,0.587543,0.667084,0.719585,0.079208,2
0.353633,0.381323,0.635294,0.668335,0.642767,0.049505,3
0.388691,0.400778,0.635294,0.669587,0.221384,0.079208,3
0.474065,0.743191,0.635294,0.669587,0.27044,0.138614,3
0.281891,0.202335,0.544637,0.669587,0.381132,0.09901,3
0.362799,0.350195,0.544637,0.669587,0.392453,0.09901,3
0.30349,0.338521,0.544637,0.669587,0.489308,0.09901,3
0.158243,0.210117,0.689273,0.669587,0.671698,0.851485,1
0.278383,0.287938,0.750865,0.669587,0.810063,0.693069,1
0.662927,0.789883,0.587543,0.669587,0.961006,0.039604,3
0.558882,0.7393,0.750865,0.670839,0.101887,0.079208,3
0.619347,0.634241,0.635294,0.670839,0.194969,0.425743,3
0.563456,0.548638,0.689273,0.670839,0.485535,0.09901,3
0.789568,0.657588,0.750865,0.67209,0.198742,0.118812,3
0.488275,0.420233,0.689273,0.67209,0.325786,0.148515,2
0.17486,0.194553,0.635294,0.67209,0.596226,0.366337,2
0.861884,0.715953,0.587543,0.673342,0.010063,0.188119,3
0.628512,0.618677,0.903806,0.673342,0.420126,0.386139,3
0.219501,0.202335,0.750865,0.673342,0.559748,0.207921,2
0.254869,0.190661,0.635294,0.673342,0.567761,0.069307,2
0.519481,0.501946,0.689273,0.673342,0.664025,0.059406,3
0.241951,0.136187,0.587543,0.673342,0.67673,0.079208,2
0.420389,0.276265,0.587543,0.674593,0.203774,0.217822,3
0.181486,0.18677,0.587543,0.674593,0.318239,0.247525,2
0.067294,0.276265,0.689273,0.674593,0.422642,0.069307,2
0.186432,0.22179,0.635294,0.675845,0.205031,0.247525,2
0.117368,0.143969,0.587543,0.675845,0.542138,0.09901,2
0.317503,0.307393,0.689273,0.675845,0.555975,0.366337,2
0.035982,0.284047,0.689273,0.677096,0.535849,0.475248,2
0.271068,0.140078,0.635294,0.677096,0.640252,0.742574,1
0.386682,0.416342,0.635294,0.677096,0.657862,0.09901,3
0.68927,0.536965,0.635294,0.678348,0.280503,0.039604,3
0.223325,0.307393,0.544637,0.678348,0.293082,0.247525,2
0.489795,0.571984,0.750865,0.678348,0.503145,0.435644,3
0.700793,0.599222,0.821453,0.679599,0.237736,0.267327,3
0.223819,0.070039,0.635294,0.679599,0.559748,0.09901,2
0,0.155642,0.544637,0.679599,0.71195,0.514851,1
0.643718,0.607004,1,0.679599,0.719497,0.168317,3
0.354951,0.252918,0.689273,0.680851,0.533333,0.168317,3
0.264365,0.416342,0.544637,0.680851,0.555975,0.089109,3
0.365648,0.389105,0.544637,0.680851,0.558491,0.09901,3
0.120057,0.11284,0.587543,0.680851,0.81727,0.485149,1
0.476691,0.447471,0.635294,0.682103,0.21761,0.455446,3
0.341677,0.428016,0.689273,0.682103,0.348428,0.227723,3
0.401165,0.521401,0.635294,0.683354,0.242767,0.207921,3
0.326854,0.342412,0.635294,0.683354,0.345912,0.148515,3
0.158197,0.190661,0.821453,0.683354,0.568553,0.207921,3
0.436471,0.51751,0.689273,0.683354,0.588679,0.039604,3
0.110761,0.163424,0.587543,0.683354,0.713208,0.524752,2
0.344118,0.143969,0.587543,0.683354,0.794969,0.029703,2
0.356305,0.381323,0.903806,0.683354,0.825157,0.128713,3
0.870855,0.817121,0.821453,0.684606,0.264151,0.217822,3
0.457654,0.459144,0.587543,0.684606,0.342138,0.089109,3
0.170489,0.178988,0.635294,0.684606,0.769811,0.841584,1
0.764753,0.505837,0.587543,0.685857,0.07673,0.267327,3
0.158935,0.801556,0.635294,0.685857,0.300629,0.039604,3
0.331846,0.381323,0.587543,0.685857,0.428931,0.207921,3
0.531217,0.525292,0.689273,0.685857,0.460377,0.623762,3
0.308926,0.342412,0.587543,0.685857,0.690566,0.089109,3
0.10885,0.035019,0.587543,0.687109,0.293082,0.247525,2
0.807503,0.848249,0.689273,0.687109,0.568553,0.376238,3
0.401387,0.396887,0.635294,0.687109,0.637447,0.079208,3
0.523844,0.564202,0.635294,0.68836,0.202516,0.455446,3
0.75845,0.743191,0.689273,0.68836,0.335849,0.079208,3
0.499711,0.521401,0.750865,0.68836,0.451572,0.029703,3
0.584701,0.618677,0.821453,0.68836,0.455346,0.069307,3
0.357136,0.466926,0.750865,0.68836,0.659119,0.029703,3
0.77663,0.821012,0.689273,0.689612,0.119497,0.158416,3
0.580473,0.599222,0.821453,0.689612,0.589937,0.29703,3
0.643857,0.51751,0.689273,0.690864,0.12956,0.079208,3
0.212135,0.214008,0.689273,0.690864,0.389937,0.168317,2
0.949686,0.583658,0.544637,0.692115,0.083019,0.217822,3
0.668198,0.412451,0.544637,0.692115,0.221384,0.574257,3
0.172709,0.171206,0.635294,0.692115,0.491824,0.207921,2
0.613004,0.478599,0.544637,0.693367,0.344654,0.069307,3
0.260284,0.280156,0.689273,0.693367,0.549686,0.029703,2
0.339087,0.291829,0.689273,0.693367,0.68805,0.267327,1
0.435994,0.202335,0.750865,0.694618,0.532075,0.267327,2
0.167935,0.143969,0.689273,0.694618,0.698113,0.267327,2
0.368898,0.272374,0.750865,0.69587,0.330818,0.534653,2
0.19198,0.128405,0.544637,0.69587,0.381132,0.148515,1
0.642977,0.486381,0.903806,0.698373,0.32327,0.633663,3
0.557402,0.478599,0.821453,0.698373,0.418868,0.059406,3
0.199081,0.105058,0.587543,0.698373,0.649057,0.712871,0
0.17423,0.155642,0.544637,0.699625,0.398742,0.09901,3
0.614423,0.365759,0.689273,0.700876,0.310692,0.019802,3
0.127966,0.214008,0.750865,0.700876,0.45283,0.50495,1
0.295689,0.272374,0.544637,0.700876,0.577358,0.09901,3
0.287087,0.2607,0.587543,0.703379,0.546528,0.059406,2
0.141582,0.070039,0.689273,0.704631,0.558491,0.049505,2
0.348738,0.256809,0.587543,0.705882,0.340881,0.19802,2
0.205298,0.249027,0.635294,0.705882,0.572327,0.069307,2
0.167543,0.36965,0.635294,0.705882,0.605031,0.29703,2
0.403581,0.708171,0.587543,0.707134,0.271698,0.079208,3
0.430234,0.490272,0.587543,0.707134,0.578616,0.029703,3
0.678299,0.595331,0.689273,0.708385,0.454088,0.029703,3
0.160447,0.233463,0.689273,0.708385,0.698075,0.089109,3
0.901626,0.805447,0.903806,0.709637,0.386164,0.316832,3
0.248478,0.311284,0.821453,0.709637,0.525786,0.09901,3
0.699868,0.599222,0.689273,0.710889,0.364893,0.049505,3
0.331979,0.33463,0.689273,0.71214,0.45283,0.09901,3
0.313633,0.361868,0.689273,0.713392,0.158491,0.257426,3
0.117058,0.284047,0.689273,0.713392,0.550943,0.534653,1
0.342565,0.836576,0.587543,0.714643,0.079245,0.455446,3
0.662466,0.723735,0.750865,0.714643,0.606289,0.19802,3
